Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
rfc,mca,20,loggraph,fa,D100,41,ref,0.6933333333333334,0.7995337995337994,0.09840000000000003,0.0522,0.65,0.7878787878787878,0.061,0.021,0.67,0.7867424242424244,5
lrc,mca,20,graph,fa,D100,41,median,0.7316666666666667,0.7847735280229557,0.0396,0.0738,0.75,0.8148148148148148,0.004,0.006999999999999999,0.64,0.7083615643615644,5
ada,mca,12,zgraph,fa,D100,41,mean,0.7166666666666667,0.7878787878787878,0.08020000000000001,0.0882,0.7,0.8125000000000001,0.021,0.016,0.7300000000000001,0.8195264579691722,5
ada,mca,20,graph,pca,D100,41,mega,0.7141360833080578,0.8064439122791429,0.0,0.0,0.7690476190476191,0.8467614533965245,0.0,0.0,0.6909523809523809,0.7888493935654382,5
svc,mca,5,rankgraph,pca,D100,41,consensus,0.7175,0.8019147519147521,0.0636,0.057,0.65,0.7878787878787878,0.055999999999999994,0.017,0.72,0.8188521758182492,5
rfc,mca,10,graph,fa,D100,41,consensus,0.7816666666666666,0.8509427917620137,0.0132,0.013,0.65,0.7878787878787878,0.052000000000000005,0.03,0.7,0.805,5
rfc,mca,18,loggraph,fa,D100,41,mean,0.6666666666666666,0.7785814185814186,0.10979999999999998,0.06620000000000001,0.7,0.8125000000000001,0.018000000000000002,0.015,0.7,0.8103983382209191,5
knn,mca,7,graph,fa,D100,41,median,0.7058333333333333,0.7996363636363637,0.0928,0.049,0.7,0.7857142857142857,0.028999999999999998,0.027000000000000003,0.71,0.7970443349753694,5
svc,mca,2,rankgraph,pca,D100,41,none,0.7341666666666665,0.8205680551332725,0.028439999999999997,0.03046,0.6500000000000001,0.7878787878787878,0.06000000000000001,0.027000000000000003,0.6789999999999999,0.7923711772098867,50
svc,mca,2,rankgraph,pca,D100,41,meta,0.7308333333333333,0.8317275317275318,0.018000000000000002,0.012399999999999998,0.65,0.7878787878787878,0.06,0.027000000000000003,0.6599999999999999,0.7950089126559716,5
lrc,mca,12,zgraph,fa,D100,41,none,0.7566527777777778,0.8034772165112721,0.04688666666666666,0.07602,0.7508333333333332,0.8155202821869489,0.004933333333333335,0.009883333333333334,0.7106666666666667,0.7799646171623184,300
lrc,mca,12,zgraph,fa,D100,41,meta,0.7941666666666667,0.8483982683982685,0.0182,0.0186,0.75,0.8275862068965517,0.004999999999999999,0.008999999999999998,0.79,0.8530377668308701,5
knn,mca,2,zgraph,pca,D100,41,none,0.7553333333333333,0.8268809295967191,0.0271,0.03752,0.745,0.8348387096774195,0.007400000000000001,0.0097,0.7539999999999999,0.8378646909264262,50
knn,mca,2,zgraph,pca,D100,41,meta,0.7441666666666666,0.8243915343915343,0.028800000000000006,0.0368,0.8,0.8750000000000001,0.0,0.003,0.75,0.8367241379310345,5
ada,mca,2,loggraph,fa,D100,41,mega,0.6744444444444444,0.7733414687205945,0.025,0.004,0.6666666666666666,0.7826086956521741,0.006,0.002,0.6833333333333333,0.7878913199801224,5
lrc,mca,10,rankgraph,pca,D100,41,mean,0.7175,0.8058723884810841,0.046,0.0356,0.65,0.7741935483870968,0.052000000000000005,0.034,0.63,0.7473510249483553,5
rfc,mca,18,zgraph,pca,D100,41,consensus,0.7441666666666666,0.8277316017316018,0.0862,0.044400000000000016,0.75,0.8387096774193549,0.008,0.01,0.74,0.8157988594028639,5
ada,mca,16,graph,fa,D100,41,none,0.7551875000000001,0.8273571005081873,0.035814999999999986,0.0370575,0.6512500000000001,0.7419653524492233,0.058349999999999985,0.06035,0.680125,0.7743197663041241,400
ada,mca,16,graph,fa,D100,41,meta,0.7550000000000001,0.8272836438923395,0.0362,0.0374,0.6968749999999999,0.7829034391534391,0.030875,0.0281875,0.625,0.7290844086700594,5
knn,mca,18,graph,fa,D100,41,mean,0.7699999999999999,0.8302844066688461,0.0114,0.013,0.75,0.8148148148148148,0.008,0.011000000000000001,0.7300000000000001,0.7959299959299959,5
knn,mca,2,loggraph,pca,D100,41,none,0.70325,0.8063375449027622,0.04148,0.0284,0.665,0.7957575757575757,0.054000000000000006,0.0246,0.7200000000000001,0.8276233684089471,50
knn,mca,2,loggraph,pca,D100,41,meta,0.7058333333333333,0.8074693422519509,0.0406,0.028000000000000004,0.725,0.8256048387096775,0.017,0.011000000000000001,0.74,0.8379887585532747,5
knn,mca,10,graph,fa,D100,41,none,0.7426166666666666,0.8064849548112707,0.048043999999999996,0.049224,0.848,0.8878853046594982,0.00011999999999999999,0.00316,0.7492,0.8104624420612961,250
knn,mca,10,graph,fa,D100,41,meta,0.7316666666666667,0.8044210526315789,0.0476,0.0492,0.8,0.8571428571428571,0.0,0.004999999999999999,0.758,0.8351592150382473,5
ada,mca,12,zgraph,pca,D100,41,median,0.6941666666666666,0.7788821857014077,0.0954,0.0744,0.8,0.8571428571428571,0.001,0.003,0.69,0.77712096332786,5
svc,mca,10,loggraph,pca,D100,41,none,0.7313999999999998,0.7982162745467094,0.023036,0.030244,0.65,0.787878787878788,0.052000000000000005,0.03,0.6694,0.7653337782721542,250
svc,mca,10,loggraph,pca,D100,41,meta,0.705,0.7980952380952381,0.034,0.0304,0.6500000000000001,0.7878787878787878,0.052000000000000005,0.030000000000000006,0.6399999999999999,0.7744514106583071,5
knn,mca,18,loggraph,fa,D100,41,consensus,0.6783333333333333,0.7913439153439153,0.0722,0.0504,0.65,0.7878787878787878,0.054000000000000006,0.026000000000000002,0.69,0.8082966764418377,5
lrc,mca,10,zgraph,fa,D100,41,mean,0.7424999999999999,0.7944232238349886,0.036000000000000004,0.055000000000000014,0.8,0.8571428571428571,0.0,0.005,0.72,0.7877394636015327,5
ada,mca,18,zgraph,fa,D100,41,consensus,0.6783333333333333,0.7617543859649123,0.1398,0.1214,0.75,0.8275862068965518,0.008,0.01,0.6900000000000001,0.7839417649873713,5
knn,mca,16,rankgraph,pca,D100,41,mean,0.7175,0.8250608650608651,0.0248,0.015000000000000003,0.65,0.7878787878787878,0.059000000000000004,0.026000000000000002,0.6599999999999999,0.7950089126559716,5
ada,mca,10,graph,pca,D100,41,consensus,0.6666666666666667,0.7631620553359684,0.126,0.0924,0.7,0.8125000000000001,0.021,0.017,0.67,0.7787720483076435,5
ada,mca,12,rankgraph,fa,D100,41,mega,0.6386036214644463,0.7330922143945602,0.021,0.017,0.7538461538461538,0.8407960199004975,0.0,0.0,0.6892307692307693,0.784463237594928,5
knn,mca,20,graph,pca,D100,41,none,0.6553666666666667,0.7766080105401845,0.112322,0.07711799999999999,0.75,0.8388074291300097,0.004000000000000001,0.0039900000000000005,0.7397999999999999,0.8296024210402134,500
knn,mca,20,graph,pca,D100,41,meta,0.655,0.7764637681159419,0.1126,0.0772,0.6999999999999998,0.8,0.018000000000000002,0.017000000000000005,0.6924999999999999,0.7949747549653001,5
ada,mca,18,rankgraph,pca,D100,41,mega,0.6887941685198913,0.7780515663364245,0.03,0.0056,0.65,0.7878787878787878,0.0,0.0,0.6668421052631579,0.7815661718221151,5
knn,mca,5,zgraph,pca,D100,41,mean,0.7316666666666667,0.8086080586080586,0.04540000000000001,0.06420000000000001,0.75,0.8387096774193549,0.006999999999999999,0.006999999999999999,0.71,0.8061902113459398,5
rfc,mca,20,loggraph,pca,D100,41,none,0.7175083333333333,0.8091115333941421,0.062494000000000015,0.053558000000000015,0.6500000000000001,0.7878787878787876,0.06099999999999998,0.02099999999999999,0.6500000000000001,0.7803151788281295,500
rfc,mca,20,loggraph,pca,D100,41,meta,0.705,0.7968247694334651,0.0698,0.057400000000000014,0.6500000000000001,0.7878787878787877,0.060999999999999985,0.021000000000000005,0.6475000000000002,0.7783554920400763,5
ada,mca,12,loggraph,fa,D100,41,none,0.7432638888888887,0.8183534565273695,0.04779666666666666,0.04794666666666667,0.6499999999999999,0.7739340007415646,0.05399999999999999,0.0292,0.6203333333333331,0.7326100263048725,300
ada,mca,12,loggraph,fa,D100,41,meta,0.7441666666666666,0.8223304155798434,0.0316,0.029400000000000006,0.6958333333333333,0.7978494623655914,0.023750000000000004,0.02625000000000001,0.6508333333333335,0.7624457442199378,5
rfc,mca,2,graph,fa,D100,41,mean,0.7683333333333333,0.8459393939393939,0.035199999999999995,0.0268,0.8,0.8750000000000001,0.0,0.003,0.8,0.8716787170930663,5
svc,mca,12,graph,fa,D100,41,mega,0.7224867829764736,0.7669598021394712,0.042,0.0848,0.7961538461538461,0.8555858310626703,0.0,0.0,0.7461538461538462,0.7972775306703146,5
ada,mca,10,loggraph,pca,D100,41,median,0.745,0.8168922305764411,0.0278,0.034199999999999994,0.7,0.8125000000000001,0.021,0.017,0.7000000000000001,0.8038430386817483,5
ada,mca,10,rankgraph,fa,D100,41,mean,0.6291666666666667,0.7338672768878721,0.14820000000000005,0.1262,0.85,0.8965517241379308,0.0,0.001,0.7500000000000001,0.8153609831029186,5
ada,mca,10,zgraph,fa,D100,41,none,0.7420166666666667,0.8112869287844117,0.026227999999999998,0.027776,0.7000000000000002,0.7859999999999999,0.021,0.02992,0.7085999999999999,0.8021624202353904,250
ada,mca,10,zgraph,fa,D100,41,meta,0.73,0.8064347826086957,0.0362,0.037800000000000014,0.79,0.8585714285714283,0.0021000000000000003,0.0075000000000000015,0.7310000000000002,0.8192468615922455,5
svc,mca,10,zgraph,pca,D100,41,none,0.7955833333333333,0.8387033327719827,0.00884,0.019232000000000003,0.7999999999999998,0.8666666666666666,0.0,0.005,0.6601999999999998,0.7414928774928774,250
svc,mca,10,zgraph,pca,D100,41,meta,0.7708333333333334,0.8371594202898551,0.0412,0.0438,0.8,0.8666666666666666,0.0,0.004999999999999999,0.7909999999999999,0.8576762540388791,5
lrc,mca,20,zgraph,pca,D100,41,mean,0.7699999999999999,0.8251912389669827,0.020800000000000003,0.0328,0.8,0.8571428571428571,0.0,0.003,0.7299999999999999,0.8028798787419476,5
ada,mca,20,loggraph,pca,D100,41,mega,0.7636639369123446,0.8381220646103209,0.0,0.0,0.65,0.7878787878787878,0.0,0.0,0.6780952380952381,0.7927225036100733,5
ada,mca,7,zgraph,fa,D100,41,none,0.6780952380952381,0.7585967374676105,0.06822857142857143,0.07552,0.7028571428571428,0.8016326530612244,0.028171428571428576,0.0244,0.7208571428571428,0.8132606304360637,175
ada,mca,7,zgraph,fa,D100,41,meta,0.6666666666666666,0.7545372522214627,0.0898,0.08959999999999999,0.75,0.8387096774193549,0.005,0.008,0.7128571428571427,0.8096052870536425,5
ada,mca,7,loggraph,fa,D100,41,consensus,0.6425,0.7374079467443313,0.1048,0.0942,0.55,0.6666666666666666,0.253,0.21,0.6399999999999999,0.7396565496053815,5
rfc,mca,14,zgraph,pca,D100,41,none,0.7322976190476189,0.8254310250595963,0.05612000000000001,0.04872,0.75,0.8387096774193546,0.008,0.003,0.7104285714285715,0.7970805973211185,350
rfc,mca,14,zgraph,pca,D100,41,meta,0.7333333333333334,0.8171428571428571,0.0536,0.0516,0.75,0.8387096774193546,0.008000000000000005,0.0030000000000000005,0.7107142857142856,0.7940830098446501,5
ada,mca,2,loggraph,pca,D100,41,mean,0.7416666666666666,0.8137443609022557,0.075,0.062,0.7,0.8125000000000001,0.028999999999999998,0.013999999999999999,0.6699999999999999,0.77973715651135,5
rfc,mca,12,rankgraph,fa,D100,41,none,0.6677083333333333,0.7831188736116271,0.06503333333333333,0.0442,0.6991666666666669,0.8120896464646467,0.02155,0.016183333333333334,0.7191666666666665,0.8227993505690947,300
rfc,mca,12,rankgraph,fa,D100,41,meta,0.705,0.8026839826839828,0.0278,0.0258,0.75,0.8387096774193546,0.004999999999999999,0.008000000000000002,0.7199999999999999,0.8205645161290321,5
rfc,mca,2,zgraph,fa,D100,41,none,0.7428333333333333,0.8270346776030987,0.0467,0.04174000000000001,0.75,0.8484848484848484,0.004999999999999999,0.006,0.7689999999999998,0.8549100684261974,50
rfc,mca,2,zgraph,fa,D100,41,meta,0.7566666666666666,0.8365590062111801,0.0474,0.041600000000000005,0.75,0.8484848484848484,0.005,0.006,0.7699999999999999,0.8554692082111437,5
rfc,mca,20,graph,fa,D100,41,median,0.7424999999999999,0.8299685821424951,0.0214,0.0126,0.7,0.8125000000000001,0.018000000000000002,0.01,0.76,0.8453011204481792,5
rfc,mca,12,graph,pca,D100,41,median,0.7166666666666667,0.8188671328671329,0.04,0.0194,0.75,0.8387096774193549,0.005,0.008,0.7300000000000001,0.8279561465601508,5
lrc,mca,14,graph,pca,D100,41,mean,0.7433333333333334,0.7993650793650794,0.0158,0.0274,0.8,0.8571428571428571,0.001,0.001,0.7500000000000001,0.8192429792429792,5
ada,mca,7,zgraph,fa,D100,41,consensus,0.7433333333333334,0.8022556390977442,0.060800000000000014,0.08080000000000001,0.8,0.8666666666666666,0.0,0.003,0.71,0.7917175697865353,5
lrc,mca,12,zgraph,pca,D100,41,none,0.7827083333333332,0.8357036563741371,0.02334666666666666,0.032749999999999994,0.75,0.8275862068965519,0.005000000000000001,0.009000000000000001,0.7201666666666664,0.7940371165658525,300
lrc,mca,12,zgraph,pca,D100,41,meta,0.7316666666666667,0.8074285714285715,0.049600000000000005,0.0494,0.8000000000000002,0.8666666666666667,0.0010000000000000002,0.0030000000000000005,0.7591666666666667,0.8328097062579823,5
rfc,mca,16,rankgraph,pca,D100,41,mean,0.7291666666666667,0.8276482776482774,0.0406,0.029200000000000007,0.7,0.8235294117647058,0.028999999999999998,0.013999999999999999,0.6599999999999999,0.7918262319590592,5
ada,mca,5,loggraph,fa,D100,41,median,0.6708333333333334,0.7549206349206349,0.1738,0.15680000000000002,0.6,0.75,0.145,0.048,0.62,0.735940355940356,5
svc,mca,2,rankgraph,fa,D100,41,none,0.6666666666666665,0.7749450549450547,0.075,0.0654,0.7,0.8235294117647058,0.029000000000000005,0.011000000000000001,0.6599999999999999,0.7903030303030303,50
svc,mca,2,rankgraph,fa,D100,41,meta,0.6791666666666666,0.8088888888888889,0.0446,0.0268,0.7,0.8235294117647058,0.028999999999999998,0.011000000000000001,0.7,0.8235294117647058,5
lrc,mca,7,rankgraph,pca,D100,41,none,0.7296428571428573,0.8126139657444005,0.040971428571428575,0.029748571428571437,0.6499999999999999,0.7741935483870966,0.06000000000000001,0.030999999999999993,0.66,0.7731256952169078,175
lrc,mca,7,rankgraph,pca,D100,41,meta,0.7566666666666666,0.8427801763453937,0.015000000000000003,0.008000000000000002,0.65,0.787878787878788,0.06,0.027000000000000003,0.6771428571428569,0.8011381092026254,5
rfc,mca,18,zgraph,pca,D100,41,none,0.7186296296296296,0.8184195556456427,0.05527555555555557,0.04790888888888888,0.7005555555555557,0.8127912186379929,0.017888888888888885,0.014944444444444448,0.6605555555555556,0.7758869556575338,450
rfc,mca,18,zgraph,pca,D100,41,meta,0.705,0.8079975676497415,0.05920000000000001,0.052000000000000005,0.7472222222222222,0.8365591397849462,0.008555555555555558,0.010722222222222223,0.6988888888888888,0.7960367412939716,5
svc,mca,2,graph,fa,D100,41,none,0.7058333333333334,0.756142548885583,0.06277999999999999,0.11862,0.75,0.847507331378299,0.004999999999999999,0.0062,0.6379999999999999,0.7058554778554778,50
svc,mca,2,graph,fa,D100,41,meta,0.73,0.8134718614718615,0.036000000000000004,0.036800000000000006,0.775,0.8526881720430107,0.0025,0.0055,0.75,0.8366399595028627,5
lrc,mca,10,graph,fa,D100,41,consensus,0.7424999999999999,0.7861832611832612,0.0398,0.0928,0.7,0.7857142857142857,0.021,0.03,0.63,0.7226343311860555,5
knn,mca,10,rankgraph,fa,D100,41,none,0.7041666666666667,0.8113942857142858,0.046960000000000016,0.030560000000000004,0.65,0.787878787878788,0.052000000000000005,0.03,0.6601999999999998,0.7923873267782185,250
knn,mca,10,rankgraph,fa,D100,41,meta,0.7291666666666666,0.8242783882783883,0.028200000000000006,0.0232,0.6500000000000001,0.7878787878787878,0.052000000000000005,0.030000000000000006,0.6880000000000001,0.8072353372434018,5
ada,mca,14,graph,pca,D100,41,none,0.6808095238095239,0.7583187330268076,0.11012571428571427,0.11693142857142858,0.7992857142857139,0.8662672811059906,0.0011000000000000003,0.0010285714285714286,0.6411428571428572,0.7344688482289469,350
ada,mca,14,graph,pca,D100,41,meta,0.6808333333333334,0.7642160737812913,0.1102,0.0998,0.7964285714285716,0.8638752052545157,0.0015000000000000002,0.0011428571428571432,0.6964285714285713,0.7761928522081469,5
rfc,mca,12,loggraph,pca,D100,41,median,0.7833333333333334,0.8582953278605453,0.025,0.016800000000000002,0.7,0.8235294117647058,0.021,0.01,0.71,0.8266934046345812,5
svc,mca,7,loggraph,fa,D100,41,mega,0.6629052871148461,0.7471966380117396,0.0004,0.0002,0.63125,0.7649402390438247,0.0,0.0,0.6549999999999999,0.760257802516695,5
knn,mca,2,zgraph,pca,D100,41,consensus,0.73,0.8034914361001316,0.0368,0.06400000000000003,0.7,0.7999999999999999,0.028999999999999998,0.025,0.7,0.7943383594940882,5
knn,mca,18,zgraph,fa,D100,41,mega,0.5871725969854212,0.6484494850236763,0.3226,0.3894,0.6763157894736842,0.7296703296703296,0.0,0.0,0.6094736842105263,0.6783014421517309,5
lrc,mca,7,zgraph,fa,D100,41,mean,0.7683333333333333,0.8102126975191991,0.0198,0.0398,0.8,0.8571428571428571,0.0,0.004,0.72,0.7903849662470351,5
svc,mca,16,graph,pca,D100,41,median,0.7575,0.8084995096436745,0.0156,0.0356,0.75,0.8387096774193549,0.006999999999999999,0.009000000000000001,0.6699999999999999,0.7585168343789034,5
ada,mca,5,loggraph,fa,D100,41,mean,0.6683333333333332,0.7718281718281719,0.12040000000000002,0.076,0.7,0.7857142857142857,0.018000000000000002,0.017,0.6699999999999999,0.7682913860333216,5
ada,mca,16,loggraph,pca,D100,41,median,0.7183333333333333,0.8025879917184267,0.038999999999999986,0.0354,0.7,0.8125000000000001,0.028999999999999998,0.016,0.6899999999999998,0.8004317086324872,5
svc,mca,7,zgraph,fa,D100,41,median,0.6783333333333333,0.7146613190730837,0.13040000000000002,0.20780000000000004,0.75,0.8275862068965518,0.005,0.008,0.72,0.7812142768664507,5
ada,mca,18,zgraph,fa,D100,41,none,0.7305370370370371,0.7974981899192426,0.024224444444444444,0.03411777777777778,0.7994444444444443,0.8569380440348182,0.004044444444444446,0.0060444444444444426,0.7104444444444444,0.7947816417287742,450
ada,mca,18,zgraph,fa,D100,41,meta,0.7558333333333334,0.8186065162907269,0.0198,0.027600000000000003,0.6999999999999998,0.8,0.018000000000000002,0.023000000000000003,0.7194444444444446,0.8064343929152049,5
ada,mca,16,graph,pca,D100,41,mean,0.6816666666666666,0.7717447769621683,0.1336,0.104,0.75,0.8387096774193549,0.006999999999999999,0.009000000000000001,0.65,0.7578981937602627,5
lrc,mca,16,zgraph,pca,D100,41,consensus,0.7441666666666666,0.8070960008717446,0.0478,0.05,0.75,0.8275862068965518,0.006999999999999999,0.01,0.71,0.7884664505354159,5
svc,mca,12,zgraph,pca,D100,41,consensus,0.7958333333333334,0.8389088663688206,0.008400000000000001,0.018000000000000002,0.8,0.8666666666666666,0.001,0.003,0.6699999999999999,0.7462336182336182,5
ada,mca,16,graph,pca,D100,41,consensus,0.7066666666666667,0.7935629587803501,0.0714,0.0658,0.75,0.8387096774193549,0.006999999999999999,0.009000000000000001,0.6799999999999999,0.7756394818463784,5
knn,mca,14,graph,fa,D100,41,none,0.6279880952380953,0.7390680272108843,0.15679142857142858,0.13154571428571427,0.7485714285714286,0.8266009852216752,0.008914285714285717,0.0035,0.7101428571428572,0.7922630791647159,350
knn,mca,14,graph,fa,D100,41,meta,0.6533333333333333,0.7636325992847731,0.08900000000000001,0.07680000000000001,0.7035714285714284,0.7887051372273051,0.021928571428571433,0.019714285714285715,0.7021428571428571,0.7871493079990616,5
svc,mca,20,loggraph,fa,D100,41,median,0.6658333333333333,0.7596853146853146,0.0774,0.1064,0.7,0.8235294117647058,0.018000000000000002,0.006999999999999999,0.6599999999999999,0.7882445141065831,5
lrc,mca,10,zgraph,pca,D100,41,median,0.7699999999999999,0.8251912389669827,0.021200000000000004,0.030200000000000005,0.75,0.8275862068965518,0.006,0.012,0.72,0.7975832596522252,5
ada,mca,12,graph,fa,D100,41,none,0.6308472222222222,0.7397119162640902,0.11096333333333334,0.0953,0.8483333333333333,0.8954022988505744,8.333333333333333e-05,0.0011333333333333336,0.6604999999999996,0.7469359660238415,300
ada,mca,12,graph,fa,D100,41,meta,0.6691666666666667,0.7714044795783928,0.09699999999999999,0.07980000000000001,0.7041666666666666,0.7901305683563749,0.019666666666666662,0.025416666666666667,0.67,0.7666389785663053,5
knn,mca,14,graph,pca,D100,41,mega,0.7742420634920635,0.8326004123086793,0.0,0.0,0.6933333333333334,0.8008658008658008,0.0,0.0,0.7006666666666667,0.7989067251884213,5
lrc,mca,5,zgraph,fa,D100,41,none,0.7198000000000001,0.7650948118960503,0.095408,0.132376,0.75,0.8148148148148147,0.007000000000000001,0.009000000000000001,0.7003999999999998,0.7732250992940648,125
lrc,mca,5,zgraph,fa,D100,41,meta,0.7958333333333334,0.8499792960662524,0.0432,0.0428,0.75,0.8275862068965518,0.007000000000000001,0.007000000000000001,0.772,0.8428768472906404,5
