Classifier,Experiment,Simulations,Preprocessing,Dimensionality,Dataset,rs,aggregation,acc,f1,p_acc,p_f1,test_acc,test_f1,p_test_acc,p_test_f1,test_mean_acc,test_mean_f1,n_models
svc,mca,10,loggraph,pca,D100,41,mega,0.6000367965367965,0.5400261366632042,0.0406,0.2748,0.75,0.7368421052631577,0.0,0.0,0.6945454545454546,0.6407013144268319,5
svc,mca,2,loggraph,fa,D100,41,consensus,0.5225,0.4374942704354468,0.383,0.6048,0.6,0.5,0.141,0.458,0.5799999999999998,0.4312605042016806,5
ada,mca,7,rankgraph,pca,D100,41,median,0.6141666666666666,0.7022320390606838,0.1631999999999999,0.0984,0.55,0.6896551724137931,0.257,0.046,0.5800000000000001,0.6855322338830585,5
rfc,mca,20,loggraph,pca,D100,41,mean,0.5516666666666666,0.564422084623323,0.2978,0.344,0.75,0.7826086956521738,0.006,0.005,0.65,0.6494545454545454,5
lrc,mca,14,loggraph,fa,D100,41,median,0.6016666666666667,0.5608791208791211,0.151,0.357,0.6,0.5555555555555556,0.124,0.32,0.5800000000000001,0.4969934640522876,5
knn,mca,7,graph,fa,D100,41,mega,0.5125336286089238,0.4838619838901259,0.4145999999999999,0.5264,0.64375,0.5777777777777778,0.0,0.049,0.65,0.6173564590587725,5
knn,mca,18,zgraph,pca,D100,41,mean,0.6266666666666667,0.5448484848484848,0.206,0.4208,0.55,0.5714285714285713,0.275,0.258,0.56,0.5422222222222223,5
knn,mca,7,rankgraph,fa,D100,41,mega,0.5302066929133857,0.5432726954705187,0.492,0.3455999999999999,0.5625,0.513888888888889,0.041,0.381,0.5425000000000001,0.5334253511858666,5
lrc,mca,10,loggraph,pca,D100,41,mega,0.6300108225108224,0.6446364877427213,0.036,0.1094,0.6909090909090909,0.679245283018868,0.0,0.0,0.6627272727272727,0.6435438212324238,5
rfc,mca,7,zgraph,pca,D100,41,none,0.6014047619047619,0.5728188603376573,0.1885314285714285,0.3182171428571428,0.6957142857142856,0.6626566416040099,0.0326,0.0886571428571428,0.6765714285714285,0.6564438368648893,175
rfc,mca,7,zgraph,pca,D100,41,meta,0.615,0.6,0.1609999999999999,0.2622,0.7000000000000001,0.6952380952380953,0.026,0.0362857142857142,0.7042857142857144,0.6982560663125243,5
ada,mca,16,loggraph,fa,D100,41,mean,0.5633333333333334,0.5657989069753776,0.2428,0.3203999999999999,0.65,0.6666666666666666,0.061,0.06,0.62,0.5897076023391812,5
rfc,mca,7,rankgraph,fa,D100,41,mean,0.5875,0.5421245421245422,0.2142,0.3955999999999999,0.6,0.6,0.145,0.18,0.62,0.6109803921568627,5
ada,mca,5,graph,fa,D100,41,mega,0.5718494152046782,0.5730888821851149,0.2354,0.2387999999999999,0.5666666666666667,0.6119402985074627,0.058,0.01,0.5966666666666667,0.6033625246709591,5
rfc,mca,14,rankgraph,pca,D100,41,consensus,0.6024999999999999,0.6739016766126741,0.2502,0.1745999999999999,0.65,0.7200000000000001,0.065,0.033,0.6,0.6758846435368175,5
lrc,mca,20,graph,fa,D100,41,mean,0.5741666666666666,0.5624057315233786,0.2628,0.3498,0.65,0.6666666666666666,0.062,0.066,0.64,0.635980861244019,5
knn,mca,14,rankgraph,fa,D100,41,mega,0.5691450488145049,0.5972812620372349,0.4837999999999999,0.3097999999999999,0.5866666666666667,0.5474452554744526,0.001,0.077,0.5820000000000001,0.5610668575890003,5
knn,mca,16,graph,pca,D100,41,median,0.6799999999999999,0.6006636500754148,0.0814,0.297,0.55,0.4705882352941176,0.247,0.613,0.5900000000000001,0.5132456140350877,5
svc,mca,14,loggraph,pca,D100,41,truncate,0.5375,0.4872681704260652,0.3144,0.4564,0.5,0.4444444444444445,0.398,0.685,0.5599999999999999,0.4621848739495798,5
ada,mca,20,zgraph,pca,D100,41,none,0.6147416666666665,0.5955127156125609,0.1666859999999999,0.273514,0.6500000000000001,0.6319298245614035,0.062,0.1353,0.5899000000000001,0.5334721670486375,500
ada,mca,20,zgraph,pca,D100,41,meta,0.615,0.5956307882004476,0.1664,0.2734,0.6500000000000001,0.588235294117647,0.062,0.242,0.5900000000000001,0.5399154570919276,5
rfc,mca,20,rankgraph,fa,D100,41,truncate,0.6266666666666667,0.6290196078431374,0.1521999999999999,0.246,0.6,0.6,0.128,0.191,0.62,0.5960233918128656,5
svc,mca,5,rankgraph,fa,D100,41,median,0.6,0.5739348370927319,0.204,0.3066,0.55,0.5263157894736842,0.252,0.397,0.53,0.4432696938424493,5
rfc,mca,20,graph,pca,D100,41,mega,0.5534511963989577,0.5084318474437015,0.0726,0.5946,0.5880952380952381,0.6129753914988814,0.0,0.0,0.6033333333333333,0.6294271667210443,5
rfc,mca,7,loggraph,pca,D100,41,median,0.6133333333333334,0.6510681114551085,0.206,0.2064,0.75,0.7826086956521738,0.01,0.003,0.6799999999999999,0.7050149850149849,5
ada,mca,5,graph,pca,D100,41,none,0.5772666666666667,0.5902744803184432,0.2348079999999999,0.301344,0.7920000000000001,0.8094545454545455,0.0064,0.00948,0.5684,0.5747270524602601,125
ada,mca,5,graph,pca,D100,41,meta,0.6158333333333333,0.6127149321266969,0.1798,0.2568,0.6300000000000001,0.6614718614718618,0.1106,0.0822,0.5519999999999999,0.555794023538269,5
rfc,mca,5,rankgraph,pca,D100,41,consensus,0.5758333333333334,0.6653634085213034,0.2262,0.1302,0.65,0.7200000000000001,0.065,0.031,0.63,0.6913752913752913,5
svc,mca,18,loggraph,pca,D100,41,mean,0.5633333333333332,0.4986234817813765,0.262,0.4457999999999999,0.55,0.4705882352941176,0.275,0.599,0.6100000000000001,0.51203007518797,5
rfc,mca,14,loggraph,fa,D100,41,median,0.6141666666666666,0.587843137254902,0.158,0.3192,0.65,0.631578947368421,0.065,0.149,0.67,0.6373030615755073,5
svc,mca,20,loggraph,pca,D100,41,consensus,0.5758333333333333,0.5313507545086493,0.2173999999999999,0.4276,0.55,0.4705882352941176,0.244,0.621,0.59,0.5002653693056169,5
svc,mca,7,zgraph,fa,D100,41,mean,0.615,0.5291375291375291,0.1422,0.4354,0.55,0.5714285714285713,0.257,0.246,0.6,0.5740213278293773,5
knn,mca,20,rankgraph,fa,D100,41,truncate,0.69,0.7031049342814049,0.0784,0.11,0.55,0.5263157894736842,0.244,0.395,0.59,0.5656965944272445,5
svc,mca,7,graph,fa,D100,41,truncate,0.615,0.5141258741258741,0.1742,0.4711999999999999,0.6,0.6666666666666666,0.145,0.046,0.62,0.555204678362573,5
knn,mca,20,rankgraph,pca,D100,41,consensus,0.6241666666666668,0.6795603089720736,0.2057999999999999,0.155,0.55,0.5714285714285713,0.244,0.267,0.5700000000000001,0.5777540106951872,5
svc,mca,20,zgraph,pca,D100,41,ref,0.6275000000000001,0.5193939393939393,0.125,0.4641999999999999,0.65,0.631578947368421,0.062,0.136,0.5999999999999999,0.5259803921568628,5
lrc,mca,16,loggraph,fa,D100,41,mean,0.5883333333333334,0.5460606060606061,0.2076,0.4018,0.55,0.4705882352941176,0.247,0.613,0.56,0.4467647058823528,5
lrc,mca,20,graph,pca,D100,41,consensus,0.5375,0.5354248366013072,0.3588,0.3932,0.6,0.6,0.128,0.191,0.5700000000000001,0.5559369438087973,5
rfc,mca,18,rankgraph,fa,D100,41,none,0.5754351851851852,0.5683313278855076,0.2434177777777777,0.3408622222222223,0.6005555555555555,0.6007407407407407,0.149,0.1975,0.6002222222222222,0.5800242763772173,450
rfc,mca,18,rankgraph,fa,D100,41,meta,0.5616666666666666,0.5475745307324255,0.2815999999999999,0.3944,0.6472222222222224,0.6298245614035087,0.065,0.148,0.5911111111111111,0.5659472209936607,5
svc,mca,2,graph,pca,D100,41,median,0.5891666666666666,0.4698989898989898,0.2588,0.5117999999999999,0.7,0.7,0.02,0.032,0.56,0.4371428571428571,5
rfc,mca,20,zgraph,fa,D100,41,mega,0.556928452973229,0.567092233599736,0.224,0.194,0.7880952380952381,0.7855421686746988,0.0,0.0,0.7780952380952382,0.7755343777885363,5
lrc,mca,5,rankgraph,pca,D100,41,truncate,0.64,0.6458823529411766,0.1442,0.2286,0.55,0.5263157894736842,0.252,0.397,0.6000000000000001,0.591578947368421,5
knn,mca,7,graph,fa,D100,41,truncate,0.5766666666666667,0.5007575757575757,0.2355999999999999,0.4864,0.65,0.5333333333333333,0.071,0.381,0.5800000000000001,0.5163398692810457,5
rfc,mca,14,zgraph,pca,D100,41,truncate,0.5891666666666666,0.5383682983682984,0.1954,0.4061999999999999,0.7,0.7,0.033,0.037,0.6300000000000001,0.6055555555555554,5
rfc,mca,12,graph,pca,D100,41,none,0.5873055555555555,0.602685821488453,0.2192166666666667,0.24951,0.6008333333333336,0.6368686868686867,0.1190666666666666,0.0922999999999999,0.561,0.5514504068691714,300
rfc,mca,12,graph,pca,D100,41,meta,0.575,0.5849267399267399,0.2315999999999999,0.2836,0.5958333333333332,0.5976190476190474,0.1296666666666667,0.18925,0.5875,0.5814788233209286,5
lrc,mca,2,graph,pca,D100,41,truncate,0.6008333333333333,0.6252513826043238,0.2613999999999999,0.235,0.65,0.6666666666666666,0.062,0.052,0.6200000000000001,0.6243062200956937,5
ada,mca,12,loggraph,fa,D100,41,consensus,0.5383333333333333,0.4885714285714286,0.3202,0.4593999999999999,0.6,0.5555555555555556,0.12,0.293,0.63,0.605791662757607,5
ada,mca,10,zgraph,pca,D100,41,none,0.5643499999999999,0.5312168690958164,0.3089399999999999,0.44364,0.6030000000000001,0.5596825396825397,0.12946,0.30788,0.5716000000000001,0.5279163398692809,250
ada,mca,10,zgraph,pca,D100,41,meta,0.5633333333333332,0.5295165515598952,0.3094,0.4469999999999999,0.55,0.4705882352941176,0.262,0.5890000000000001,0.5600000000000002,0.5293451319921907,5
knn,mca,5,zgraph,pca,D100,41,median,0.6541666666666667,0.576948051948052,0.1262,0.3104,0.6,0.6,0.136,0.189,0.55,0.5381483119563615,5
lrc,mca,20,graph,pca,D100,41,none,0.498575,0.5122949069506345,0.4447539999999999,0.471392,0.5504999999999999,0.5270526315789473,0.2428399999999999,0.3929600000000001,0.5999,0.5726348543994255,500
lrc,mca,20,graph,pca,D100,41,meta,0.4983333333333333,0.5249346405228759,0.4434,0.4397999999999999,0.5974999999999999,0.5963157894736841,0.1338,0.2012,0.5890000000000001,0.5722264731424779,5
knn,mca,18,rankgraph,fa,D100,41,consensus,0.6,0.604313725490196,0.2056,0.2296,0.6,0.6,0.15,0.199,0.5599999999999999,0.5305263157894737,5
knn,mca,10,zgraph,pca,D100,41,median,0.6408333333333334,0.5586147186147186,0.1636,0.3544,0.6,0.6,0.132,0.2,0.55,0.5382819794584499,5
ada,mca,10,loggraph,fa,D100,41,none,0.6028,0.5478395878631173,0.190312,0.418212,0.747,0.6653333333333332,0.00754,0.0824,0.6583999999999999,0.6305942110177405,250
ada,mca,10,loggraph,fa,D100,41,meta,0.5766666666666667,0.5330003330003329,0.2646,0.4495999999999999,0.75,0.7337461300309596,0.0049999999999999,0.0183,0.6970000000000001,0.6919262594990148,5
rfc,mca,7,zgraph,fa,D100,41,mean,0.5758333333333333,0.5789348370927317,0.2116,0.2912,0.7,0.6666666666666665,0.026,0.08,0.66,0.6374170720919947,5
lrc,mca,20,rankgraph,pca,D100,41,mega,0.6486922530206113,0.6630973745430375,0.0028,0.0327999999999999,0.5785714285714286,0.5714285714285714,0.001,0.008,0.6057142857142856,0.6047972106001855,5
ada,mca,7,rankgraph,fa,D100,41,truncate,0.5508333333333333,0.5247573479152425,0.273,0.4412,0.65,0.6956521739130435,0.071,0.037,0.61,0.6401497815685459,5
ada,mca,10,loggraph,pca,D100,41,mean,0.575,0.5563590795169743,0.2504,0.3442,0.7,0.7272727272727272,0.023,0.02,0.66,0.6631457431457431,5
knn,mca,14,rankgraph,fa,D100,41,none,0.6241904761904763,0.6505873734109028,0.2153885714285714,0.1900057142857142,0.5992857142857143,0.5989473684210527,0.1257714285714286,0.2029142857142856,0.559857142857143,0.5360401002506266,350
knn,mca,14,rankgraph,fa,D100,41,meta,0.6375,0.6647058823529411,0.1808,0.1563999999999999,0.5999999999999999,0.5999999999999999,0.124,0.2,0.5514285714285714,0.535061463181764,5
svc,mca,5,rankgraph,pca,D100,41,none,0.5998333333333332,0.5806233766233767,0.203976,0.3343759999999999,0.6,0.6,0.136,0.1889999999999999,0.5800000000000001,0.5503950464396284,125
svc,mca,5,rankgraph,pca,D100,41,meta,0.6008333333333333,0.5823809523809523,0.2025999999999999,0.331,0.6,0.6,0.136,0.189,0.5900000000000001,0.5545510835913313,5
lrc,mca,10,loggraph,fa,D100,41,mega,0.6289761904761905,0.6202135522205061,0.1638,0.2037999999999999,0.65,0.631578947368421,0.0,0.0,0.6081818181818182,0.5852988689624204,5
rfc,mca,20,rankgraph,pca,D100,41,none,0.5501083333333333,0.622072463768116,0.358566,0.2670859999999999,0.6995000000000001,0.7491666666666665,0.0204199999999999,0.0105599999999999,0.6197999999999999,0.6779716823273344,500
rfc,mca,20,rankgraph,pca,D100,41,meta,0.5758333333333334,0.6566663199500729,0.2984,0.1832,0.6074999999999999,0.6968227424749163,0.1219,0.0600999999999999,0.592,0.6672574425574425,5
rfc,mca,10,rankgraph,fa,D100,41,mean,0.55,0.5506295149638802,0.289,0.3578,0.65,0.6666666666666666,0.046,0.08,0.62,0.5996491228070175,5
ada,mca,10,graph,fa,D100,41,mean,0.5525,0.5469327731092437,0.3041999999999999,0.3666,0.6,0.6363636363636365,0.132,0.121,0.54,0.554978354978355,5
rfc,mca,18,zgraph,pca,D100,41,mean,0.5883333333333334,0.5735714285714286,0.239,0.3196,0.6,0.6,0.15,0.199,0.63,0.6141945773524722,5
knn,mca,2,loggraph,fa,D100,41,mean,0.6658333333333333,0.665952380952381,0.0814,0.1666,0.5,0.4444444444444445,0.432,0.658,0.56,0.5155424211151767,5
ada,mca,2,graph,fa,D100,41,truncate,0.6258333333333334,0.6309523809523809,0.1563999999999999,0.2102,0.75,0.7368421052631577,0.006,0.013,0.6199999999999999,0.5997402597402596,5
ada,mca,14,zgraph,fa,D100,41,truncate,0.5258333333333334,0.5611764705882354,0.3492,0.3233999999999999,0.6,0.6,0.124,0.2,0.65,0.6625358851674641,5
lrc,mca,14,rankgraph,pca,D100,41,truncate,0.615,0.6223529411764707,0.157,0.2354,0.55,0.5263157894736842,0.248,0.404,0.58,0.5404334365325077,5
svc,mca,14,graph,fa,D100,41,truncate,0.615,0.5141258741258741,0.1712,0.4618,0.65,0.6956521739130435,0.065,0.05,0.62,0.555204678362573,5
rfc,mca,10,graph,fa,D100,41,median,0.5658333333333333,0.5514957264957265,0.253,0.3666,0.75,0.7826086956521738,0.005,0.006,0.68,0.6920879273282019,5
lrc,mca,10,zgraph,pca,D100,41,median,0.6008333333333333,0.6141923436041085,0.1916,0.237,0.65,0.6956521739130435,0.046,0.055,0.6499999999999999,0.6961791831357049,5
lrc,mca,5,loggraph,pca,D100,41,mean,0.6141666666666666,0.6395098039215685,0.1525999999999999,0.1588,0.75,0.7368421052631577,0.009,0.012,0.6799999999999999,0.6553049289891394,5
lrc,mca,16,loggraph,pca,D100,41,none,0.6126770833333333,0.6426901305393952,0.1914175,0.1727625,0.6987500000000001,0.6658333333333332,0.018375,0.0952999999999999,0.6297499999999999,0.5995452434562341,400
lrc,mca,16,loggraph,pca,D100,41,meta,0.6375,0.6789542483660131,0.1794,0.1216,0.746875,0.732456140350877,0.00575,0.0199375,0.658125,0.6269607843137253,5
rfc,mca,12,graph,pca,D100,41,consensus,0.6,0.5331332857029452,0.2276,0.3707999999999999,0.65,0.6666666666666666,0.064,0.051,0.5800000000000001,0.577799043062201,5
knn,mca,5,loggraph,pca,D100,41,median,0.6133333333333333,0.551994671994672,0.177,0.3859999999999999,0.75,0.7058823529411764,0.009,0.032,0.6599999999999999,0.609093567251462,5
knn,mca,2,rankgraph,pca,D100,41,truncate,0.6375,0.6813725490196079,0.1795999999999999,0.1504,0.55,0.5714285714285713,0.263,0.254,0.5700000000000001,0.5774152190520476,5
lrc,mca,14,zgraph,pca,D100,41,median,0.5883333333333334,0.6063492063492063,0.1878,0.2412,0.65,0.6956521739130435,0.065,0.05,0.6399999999999999,0.6790513833992095,5
svc,mca,12,rankgraph,fa,D100,41,mega,0.6282367149758454,0.6155582137161085,0.0332,0.1018,0.65,0.631578947368421,0.0,0.0,0.6053846153846154,0.5690540075679393,5
lrc,mca,10,zgraph,pca,D100,41,truncate,0.5883333333333334,0.5985060690943044,0.216,0.2618,0.65,0.6956521739130435,0.046,0.055,0.61,0.6550724637681159,5
svc,mca,10,zgraph,fa,D100,41,mega,0.5250974025974026,0.5192291981836237,0.2719999999999999,0.4574,0.7,0.7272727272727272,0.0,0.0,0.630909090909091,0.6429360769662004,5
svc,mca,14,rankgraph,pca,D100,41,mean,0.5883333333333333,0.5623763955342902,0.2213999999999999,0.3538,0.6,0.6,0.124,0.2,0.57,0.5318421052631578,5
lrc,mca,5,rankgraph,fa,D100,41,median,0.5875,0.563956043956044,0.2064,0.351,0.55,0.4705882352941176,0.252,0.598,0.5199999999999999,0.413235294117647,5
svc,mca,20,zgraph,fa,D100,41,mega,0.5230277185501067,0.5244359854139656,0.354,0.5352,0.7023809523809523,0.7276688453159041,0.0,0.0,0.6719047619047618,0.6721448283945486,5
lrc,mca,10,rankgraph,pca,D100,41,consensus,0.6141666666666666,0.6091984486102133,0.1878,0.291,0.55,0.5263157894736842,0.262,0.384,0.6100000000000001,0.5871345029239766,5
ada,mca,12,loggraph,fa,D100,41,truncate,0.4516666666666666,0.4352380952380953,0.5176000000000001,0.5614,0.7,0.7,0.017,0.022,0.63,0.5970278637770898,5
rfc,mca,2,loggraph,fa,D100,41,mean,0.6258333333333334,0.6188461538461538,0.1682,0.2524,0.6,0.6,0.141,0.198,0.61,0.5801169590643275,5
rfc,mca,10,graph,fa,D100,41,truncate,0.5625,0.5487179487179487,0.3379999999999999,0.3912,0.7,0.7,0.023,0.04,0.7,0.6866666666666665,5
knn,mca,20,graph,pca,D100,41,mega,0.5686365790097133,0.550308184970732,0.2553999999999999,0.4024,0.6619047619047619,0.6395939086294417,0.0,0.0,0.5838095238095238,0.5777016296345439,5
knn,mca,20,rankgraph,pca,D100,41,mega,0.4245575692963753,0.4544360141941609,0.623,0.5913999999999999,0.6428571428571429,0.6621621621621621,0.0,0.0,0.6357142857142858,0.6550178377032939,5
ada,mca,2,graph,fa,D100,41,mega,0.5635815602836879,0.5360234517792464,0.3245999999999999,0.3924,0.6,0.6129032258064516,0.05,0.053,0.6466666666666667,0.6584081579858664,5
knn,mca,20,loggraph,pca,D100,41,none,0.6396,0.6428441299326748,0.103282,0.18313,0.6495000000000002,0.5879084967320258,0.06266,0.2428,0.6394,0.5763310801513589,500
knn,mca,20,loggraph,pca,D100,41,meta,0.6649999999999999,0.6841004471964224,0.0838,0.1266,0.6500000000000001,0.6294117647058823,0.062,0.1413,0.6789999999999999,0.6620445632798576,5
knn,mca,12,loggraph,fa,D100,41,mean,0.6258333333333334,0.6216160310277958,0.1608,0.203,0.65,0.588235294117647,0.064,0.221,0.5999999999999999,0.5660130718954248,5
knn,mca,20,zgraph,pca,D100,41,none,0.6540333333333334,0.5636770562770562,0.16307,0.326074,0.5494999999999998,0.5260526315789473,0.2454599999999999,0.3958200000000001,0.5594000000000002,0.5189301214265614,500
knn,mca,20,zgraph,pca,D100,41,meta,0.575,0.6133333333333333,0.287,0.2592,0.5500000000000002,0.5714285714285713,0.2439999999999999,0.267,0.5510000000000002,0.588408620365142,5
knn,mca,5,loggraph,fa,D100,41,mean,0.665,0.6623626373626375,0.0904,0.1669999999999999,0.6,0.5555555555555556,0.136,0.322,0.6000000000000001,0.5608187134502923,5
svc,mca,7,loggraph,pca,D100,41,none,0.5510952380952381,0.5329750349900727,0.3014,0.4123142857142857,0.5485714285714286,0.4698412698412698,0.2615428571428571,0.5916571428571428,0.588857142857143,0.5003622782446312,175
svc,mca,7,loggraph,pca,D100,41,meta,0.5633333333333334,0.5460606060606061,0.2756,0.3994,0.5499999999999999,0.4705882352941177,0.257,0.59,0.59,0.4925303454715219,5
svc,mca,2,loggraph,fa,D100,41,none,0.5664166666666667,0.4907596978185214,0.25956,0.4639,0.5599999999999999,0.4823529411764705,0.2428999999999999,0.5597,0.591,0.4748571428571429,50
svc,mca,2,loggraph,fa,D100,41,meta,0.5125,0.4943991955756662,0.3616,0.4646,0.6,0.5,0.141,0.458,0.595,0.5534920634920635,5
svc,mca,2,rankgraph,pca,D100,41,mega,0.596081560283688,0.6038095238095238,0.1571999999999999,0.195,0.65,0.6666666666666666,0.007,0.008,0.6366666666666666,0.6283891547049442,5
ada,mca,5,loggraph,pca,D100,41,mega,0.5618494152046782,0.5313583526821231,0.2613999999999999,0.389,0.775,0.7804878048780488,0.0,0.0,0.69,0.6772598429257388,5
ada,mca,16,graph,fa,D100,41,none,0.5858854166666667,0.5932380763371475,0.246295,0.2728199999999999,0.5999999999999999,0.5565656565656564,0.127,0.30745,0.57975,0.5535492206451961,400
ada,mca,16,graph,fa,D100,41,meta,0.5866666666666667,0.5939075630252102,0.245,0.2712,0.5531250000000001,0.4758986928104575,0.2395,0.5940624999999999,0.5431250000000001,0.4971039340776182,5
knn,mca,20,zgraph,pca,D100,41,mega,0.5518798862828713,0.5840890048064244,0.1072,0.0504,0.638095238095238,0.568181818181818,0.0,0.01,0.6552380952380953,0.6271265622747825,5
knn,mca,2,graph,pca,D100,41,truncate,0.5633333333333334,0.4393162393162393,0.3006,0.5936,0.5,0.4444444444444445,0.432,0.658,0.54,0.4776745786033711,5
knn,mca,18,loggraph,fa,D100,41,median,0.6266666666666667,0.627170868347339,0.1564,0.1901999999999999,0.55,0.5263157894736842,0.275,0.403,0.6100000000000001,0.5714482284141728,5
knn,mca,20,zgraph,fa,D100,41,mega,0.5604104477611941,0.5088912980545575,0.375,0.5126000000000001,0.7142857142857143,0.6875,0.0,0.0,0.6904761904761905,0.6485838370252195,5
rfc,mca,20,rankgraph,pca,D100,41,mean,0.5241666666666667,0.5876190476190475,0.3766,0.2956,0.65,0.6956521739130435,0.062,0.045,0.53,0.6045305571621361,5
svc,mca,18,loggraph,pca,D100,41,none,0.5636296296296296,0.5131450849345587,0.2613311111111111,0.39636,0.5999999999999999,0.5555555555555555,0.1499999999999999,0.324,0.6003333333333334,0.5176708656172021,450
svc,mca,18,loggraph,pca,D100,41,meta,0.5883333333333333,0.5729824561403507,0.2038,0.293,0.5527777777777779,0.5279402209226771,0.2680555555555556,0.3986111111111111,0.5616666666666666,0.4945010128807858,5
knn,mca,14,loggraph,fa,D100,41,consensus,0.6908333333333333,0.6911764705882353,0.0754,0.0713999999999999,0.65,0.631578947368421,0.065,0.149,0.6399999999999999,0.6271001031991743,5
svc,mca,20,graph,fa,D100,41,none,0.6269333333333332,0.4938260432378079,0.153454,0.5483779999999999,0.6,0.6363636363636365,0.128,0.11,0.6704000000000002,0.631082937736498,500
svc,mca,20,graph,fa,D100,41,meta,0.55,0.5616673660017314,0.2719999999999999,0.3428,0.5075000000000001,0.5515151515151514,0.3735999999999999,0.33675,0.5814999999999999,0.5978316832925529,5
lrc,mca,7,graph,pca,D100,41,mean,0.5116666666666667,0.512063492063492,0.4154000000000001,0.44,0.55,0.5263157894736842,0.257,0.383,0.62,0.6146031746031746,5
svc,mca,16,zgraph,pca,D100,41,consensus,0.6275000000000001,0.5193939393939393,0.1364,0.4478,0.65,0.631578947368421,0.061,0.134,0.6,0.546749226006192,5
svc,mca,14,graph,pca,D100,41,truncate,0.6158333333333333,0.4502673796791444,0.15,0.5720000000000001,0.55,0.4705882352941176,0.248,0.626,0.5700000000000001,0.4072527472527472,5
svc,mca,20,zgraph,fa,D100,41,ref,0.6275,0.5438009049773755,0.118,0.3854,0.6,0.6,0.128,0.191,0.6100000000000001,0.5798692810457516,5
ada,mca,18,graph,pca,D100,41,mean,0.6283333333333333,0.5789238539238539,0.1454,0.3452,0.55,0.5714285714285713,0.275,0.258,0.5900000000000001,0.596103896103896,5
svc,mca,7,graph,pca,D100,41,mega,0.6263451443569553,0.5436553932713606,0.0925999999999999,0.3612,0.53125,0.5222929936305731,0.163,0.315,0.5112500000000001,0.4107062672397202,5
svc,mca,16,zgraph,fa,D100,41,consensus,0.6016666666666667,0.5319327731092438,0.153,0.3892,0.6,0.6,0.127,0.198,0.5900000000000001,0.5570278637770898,5
ada,mca,16,zgraph,pca,D100,41,median,0.5908333333333333,0.5418070818070818,0.2735999999999999,0.3729999999999999,0.55,0.5263157894736842,0.247,0.396,0.6,0.6022320390606836,5
ada,mca,10,zgraph,pca,D100,41,truncate,0.64,0.5902673796791444,0.1078,0.2958,0.55,0.4705882352941176,0.262,0.589,0.55,0.4848124098124098,5
svc,mca,16,graph,pca,D100,41,truncate,0.6158333333333333,0.4502673796791444,0.1516,0.5704,0.6,0.5555555555555556,0.127,0.31,0.5700000000000001,0.4072527472527472,5
ada,mca,18,graph,fa,D100,41,truncate,0.525,0.5299218428630194,0.3736,0.4204,0.75,0.7368421052631577,0.009,0.016,0.7,0.6901587301587302,5
rfc,mca,2,graph,pca,D100,41,median,0.5916666666666666,0.5246644583486689,0.2186,0.4377999999999999,0.7,0.7272727272727272,0.02,0.017,0.6799999999999999,0.694958740725331,5
knn,mca,14,rankgraph,pca,D100,41,truncate,0.6508333333333334,0.6792156862745099,0.1456,0.149,0.6,0.6,0.124,0.2,0.5700000000000001,0.5708276037687802,5
ada,mca,18,loggraph,fa,D100,41,none,0.5247222222222222,0.5326642126936244,0.3942666666666667,0.4096933333333334,0.5022222222222222,0.4469135802469136,0.4343444444444443,0.6428444444444446,0.4806666666666667,0.4479164468906471,450
ada,mca,18,loggraph,fa,D100,41,meta,0.5116666666666667,0.5156410256410255,0.4348000000000001,0.4538,0.4027777777777778,0.3344226579520696,0.7243888888888887,0.8825000000000001,0.5277777777777778,0.4866901048918591,5
ada,mca,12,zgraph,fa,D100,41,mega,0.6292697881828316,0.6149421479306276,0.217,0.2092,0.8192307692307692,0.8315412186379928,0.0,0.0,0.6707692307692308,0.6807297906181726,5
knn,mca,16,rankgraph,fa,D100,41,mega,0.5690038709210621,0.5444305709851929,0.385,0.4248,0.5941176470588235,0.6290322580645161,0.001,0.0,0.5382352941176471,0.5427226895183507,5
rfc,mca,14,loggraph,fa,D100,41,none,0.5503690476190476,0.5337954874257396,0.3214142857142857,0.4152457142857142,0.6514285714285714,0.633082706766917,0.0642571428571429,0.147142857142857,0.679285714285714,0.6522071846282375,350
rfc,mca,14,loggraph,fa,D100,41,meta,0.525,0.5248136177547943,0.3778,0.4269999999999999,0.6535714285714287,0.6340852130325815,0.0627142857142857,0.1457142857142857,0.6135714285714287,0.6077013963480128,5
rfc,mca,10,loggraph,fa,D100,41,truncate,0.69,0.6861779448621554,0.1014,0.163,0.65,0.631578947368421,0.046,0.151,0.63,0.5927210182318541,5
lrc,mca,12,loggraph,pca,D100,41,median,0.6133333333333333,0.6217779743476338,0.1634,0.2025999999999999,0.75,0.7368421052631577,0.004,0.012,0.67,0.6450980392156863,5
svc,mca,16,zgraph,fa,D100,41,median,0.6408333333333334,0.5635811247575954,0.1092,0.3324,0.6,0.6,0.127,0.198,0.6100000000000001,0.5798692810457516,5
svc,mca,12,loggraph,fa,D100,41,truncate,0.5491666666666667,0.4744877344877345,0.3204000000000001,0.4899999999999999,0.6,0.5,0.12,0.437,0.55,0.4153174603174602,5
svc,mca,7,rankgraph,pca,D100,41,median,0.6008333333333333,0.5896491228070175,0.1942,0.2892,0.6,0.6,0.145,0.18,0.5599999999999999,0.5098727210182318,5
ada,mca,14,rankgraph,fa,D100,41,mega,0.5363214783821478,0.5512690562903328,0.3646,0.2415999999999999,0.6766666666666666,0.6666666666666666,0.0,0.0,0.658,0.6626781745795807,5
